day,campaign,channel,partner,ad,impr,clicks,spend,engagement,sales,revenue
2024-03-26,Brand Awareness,Email,Klaviyo,Our Story,18018,4302,27.37,1469,233,25547.38
2024-03-26,Brand Awareness,Email,Klaviyo,Why Choose Us,17820,4005,25.58,1449,118,11855.41
2024-03-26,Brand Awareness,Video,YouTube,Hero Brand,117977,1080,2037.0,24295,17,1870.67
2024-03-26,Brand Awareness,Video,YouTube,Our Story,107141,801,1999.28,22020,14,1548.69
2024-03-26,Brand Awareness,Video,YouTube,Why Choose Us,99895,910,1752.98,31238,12,1175.49
2024-03-26,Brand Awareness,Video,Connected TV,Hero Brand,53861,429,945.85,13866,7,680.79
2024-03-26,Brand Awareness,Video,Connected TV,Our Story,65503,523,1160.99,18401,7,791.04
2024-03-26,Brand Awareness,Video,Connected TV,Why Choose Us,60150,433,1117.94,17300,5,493.84
2024-03-26,Spring Launch,Paid Search,Google,Spring Into Savings,45969,2238,1057.81,552,103,12709.4
2024-03-26,Spring Launch,Paid Search,Google,New Arrivals,46148,2309,1042.58,502,176,22357.02
2024-03-26,Spring Launch,Paid Search,Google,Fresh Refresh,47412,2550,1090.43,642,165,18763.91
2024-03-26,Spring Launch,Paid Search,Bing,Spring Into Savings,12782,494,278.36,150,21,2547.74
2024-03-26,Spring Launch,Paid Search,Bing,New Arrivals,11369,600,259.19,168,34,4137.89
2024-03-26,Spring Launch,Paid Search,Bing,Fresh Refresh,13040,521,294.51,134,31,3141.43
2024-03-26,Spring Launch,Paid Social,Facebook,Spring Into Savings,49595,950,497.09,1421,17,1392.11
2024-03-26,Spring Launch,Paid Social,Facebook,New Arrivals,60172,995,574.56,2196,21,1575.39
2024-03-26,Spring Launch,Paid Social,Facebook,Fresh Refresh,51006,762,522.95,1780,20,1635.53
2024-03-26,Spring Launch,Paid Social,Instagram,Spring Into Savings,35697,687,363.88,1391,19,1628.62
2024-03-26,Spring Launch,Paid Social,Instagram,New Arrivals,35319,597,361.39,1570,15,1097.95
2024-03-26,Spring Launch,Paid Social,Instagram,Fresh Refresh,40807,688,409.77,1699,19,1581.56
2024-03-26,Spring Launch,Paid Social,TikTok,Spring Into Savings,20825,344,204.43,937,7,620.37
2024-03-26,Spring Launch,Paid Social,TikTok,New Arrivals,23719,496,243.87,1110,16,1319.63
2024-03-26,Spring Launch,Paid Social,TikTok,Fresh Refresh,19928,391,197.85,773,12,998.11
2024-03-26,Spring Launch,Display,Google Display Network,Spring Into Savings,147185,708,592.43,785,6,398.37
2024-03-26,Spring Launch,Display,Google Display Network,New Arrivals,130466,595,508.05,572,6,407.53
2024-03-26,Spring Launch,Display,Google Display Network,Fresh Refresh,144778,801,580.11,810,12,803.28
2024-03-26,Spring Launch,Display,The Trade Desk,Spring Into Savings,88123,439,337.98,338,4,284.32
2024-03-26,Spring Launch,Display,The Trade Desk,New Arrivals,87088,383,346.34,413,3,206.82
2024-03-26,Spring Launch,Display,The Trade Desk,Fresh Refresh,86148,432,331.18,490,4,251.67
2024-03-26,Spring Launch,Email,Mailchimp,Spring Into Savings,20426,4357,31.27,1851,205,21992.2
2024-03-26,Spring Launch,Email,Mailchimp,New Arrivals,18602,3961,26.84,1378,208,22123.03
2024-03-26,Spring Launch,Email,Mailchimp,Fresh Refresh,22605,4022,33.96,1544,194,15954.07
2024-03-26,Spring Launch,Email,Klaviyo,Spring Into Savings,16278,3221,24.74,1254,123,10951.46
2024-03-26,Spring Launch,Email,Klaviyo,New Arrivals,17942,3768,26.23,1476,135,14318.05
2024-03-26,Spring Launch,Email,Klaviyo,Fresh Refresh,18094,4272,26.41,1448,232,24322.95
2024-03-26,Spring Launch,Video,YouTube,Spring Into Savings,104646,950,1916.9,28444,13,1521.67
2024-03-26,Spring Launch,Video,YouTube,New Arrivals,122223,926,2180.27,29982,10,1170.7
2024-03-26,Spring Launch,Video,YouTube,Fresh Refresh,122321,835,2302.02,33430,10,1018.94
2024-03-26,Spring Launch,Video,Connected TV,Spring Into Savings,55640,400,1003.79,16315,6,569.23
2024-03-26,Spring Launch,Video,Connected TV,New Arrivals,55288,378,1030.74,17382,5,566.96
2024-03-26,Spring Launch,Video,Connected TV,Fresh Refresh,56483,500,989.42,13450,9,795.54
2024-03-27,Brand Awareness,Paid Search,Google,Hero Brand,43444,2241,968.29,396,163,17466.46
2024-03-27,Brand Awareness,Paid Search,Google,Our Story,37803,1874,837.79,432,145,16395.03
2024-03-27,Brand Awareness,Paid Search,Google,Why Choose Us,43063,1673,939.04,566,88,11603.88
2024-03-27,Brand Awareness,Paid Search,Bing,Hero Brand,12809,487,275.46,155,25,2748.23
2024-03-27,Brand Awareness,Paid Search,Bing,Our Story,13092,702,297.04,120,48,5107.89
2024-03-27,Brand Awareness,Paid Search,Bing,Why Choose Us,11982,565,269.21,149,42,4397.13
2024-03-27,Brand Awareness,Paid Social,Facebook,Hero Brand,58932,1096,580.8,1998,32,2567.12
2024-03-27,Brand Awareness,Paid Social,Facebook,Our Story,52589,823,504.04,2240,23,2079.83
2024-03-27,Brand Awareness,Paid Social,Facebook,Why Choose Us,57444,979,570.71,2155,20,1397.81
2024-03-27,Brand Awareness,Paid Social,Instagram,Hero Brand,33284,580,347.16,1510,18,1572.73
2024-03-27,Brand Awareness,Paid Social,Instagram,Our Story,33780,715,327.82,1159,19,1690.35
2024-03-27,Brand Awareness,Paid Social,Instagram,Why Choose Us,39483,664,382.36,1360,13,1036.99
2024-03-27,Brand Awareness,Paid Social,TikTok,Hero Brand,20210,328,195.28,682,9,761.48
2024-03-27,Brand Awareness,Paid Social,TikTok,Our Story,22843,438,232.62,671,8,560.11
2024-03-27,Brand Awareness,Paid Social,TikTok,Why Choose Us,21998,459,211.74,924,10,858.4
2024-03-27,Brand Awareness,Display,Google Display Network,Hero Brand,145990,848,597.84,634,12,960.93
2024-03-27,Brand Awareness,Display,Google Display Network,Our Story,157687,913,618.24,702,12,955.55
2024-03-27,Brand Awareness,Display,Google Display Network,Why Choose Us,136243,731,552.44,813,7,536.3
2024-03-27,Brand Awareness,Display,The Trade Desk,Hero Brand,96553,532,401.16,577,5,329.03
2024-03-27,Brand Awareness,Display,The Trade Desk,Our Story,83401,422,332.67,387,4,287.3
2024-03-27,Brand Awareness,Display,The Trade Desk,Why Choose Us,101330,438,393.49,612,4,272.94
2024-03-27,Brand Awareness,Email,Mailchimp,Hero Brand,19635,4058,30.07,1284,127,12256.57
2024-03-27,Brand Awareness,Email,Mailchimp,Our Story,18917,4299,29.75,1811,220,24035.41
2024-03-27,Brand Awareness,Email,Mailchimp,Why Choose Us,23053,5146,34.65,1979,160,16380.82
2024-03-27,Brand Awareness,Email,Klaviyo,Hero Brand,14957,3398,21.58,1526,110,9928.61
2024-03-27,Brand Awareness,Email,Klaviyo,Our Story,16584,3174,25.4,1075,101,9936.04
2024-03-27,Brand Awareness,Email,Klaviyo,Why Choose Us,17006,3006,25.7,1299,111,11395.91
2024-03-27,Brand Awareness,Video,YouTube,Hero Brand,107629,990,1881.7,30624,18,1844.91
2024-03-27,Brand Awareness,Video,YouTube,Our Story,114264,963,2023.12,32203,13,1524.9
2024-03-27,Brand Awareness,Video,YouTube,Why Choose Us,117586,1100,2129.16,35063,20,2014.6
2024-03-27,Brand Awareness,Video,Connected TV,Hero Brand,54369,444,1016.55,14782,6,551.89
2024-03-27,Brand Awareness,Video,Connected TV,Our Story,67146,470,1238.96,19066,7,613.5
2024-03-27,Brand Awareness,Video,Connected TV,Why Choose Us,67693,591,1207.04,17880,9,949.53
2024-03-27,Spring Launch,Paid Search,Google,Spring Into Savings,44313,1973,928.05,542,112,14083.99
2024-03-27,Spring Launch,Paid Search,Google,New Arrivals,39582,2143,899.45,509,121,12406.91
2024-03-27,Spring Launch,Paid Search,Google,Fresh Refresh,40647,2043,909.31,398,96,12066.4
2024-03-27,Spring Launch,Paid Search,Bing,Spring Into Savings,12969,529,299.38,153,39,4946.13
2024-03-27,Spring Launch,Paid Search,Bing,New Arrivals,13009,495,273.22,136,31,3175.99
2024-03-27,Spring Launch,Paid Search,Bing,Fresh Refresh,12399,622,270.51,164,44,5583.67
2024-03-27,Spring Launch,Paid Social,Facebook,Spring Into Savings,60616,982,578.07,2649,30,2612.25
2024-03-27,Spring Launch,Paid Social,Facebook,New Arrivals,55765,1144,558.48,1878,25,1837.55
2024-03-27,Spring Launch,Paid Social,Facebook,Fresh Refresh,57405,1009,586.82,2225,31,2872.87
2024-03-27,Spring Launch,Paid Social,Instagram,Spring Into Savings,34768,605,332.36,1304,13,1182.24
2024-03-27,Spring Launch,Paid Social,Instagram,New Arrivals,40523,701,402.87,1483,17,1468.01
2024-03-27,Spring Launch,Paid Social,Instagram,Fresh Refresh,33988,633,328.33,1035,21,1603.93
2024-03-27,Spring Launch,Paid Social,TikTok,Spring Into Savings,21584,367,223.59,945,7,545.39
2024-03-27,Spring Launch,Paid Social,TikTok,New Arrivals,19790,311,191.68,930,7,658.67
2024-03-27,Spring Launch,Paid Social,TikTok,Fresh Refresh,20277,327,209.77,727,10,759.9
2024-03-27,Spring Launch,Display,Google Display Network,Spring Into Savings,136176,785,569.35,586,6,485.2
2024-03-27,Spring Launch,Display,Google Display Network,New Arrivals,157005,926,625.6,893,9,698.66
2024-03-27,Spring Launch,Display,Google Display Network,Fresh Refresh,156065,703,598.45,786,6,386.44
2024-03-27,Spring Launch,Display,The Trade Desk,Spring Into Savings,89837,488,354.61,364,6,393.13
2024-03-27,Spring Launch,Display,The Trade Desk,New Arrivals,96253,494,403.63,375,6,476.14
2024-03-27,Spring Launch,Display,The Trade Desk,Fresh Refresh,98855,476,412.19,471,7,457.75
2024-03-27,Spring Launch,Email,Mailchimp,Spring Into Savings,20725,3930,32.62,1384,168,15426.2
2024-03-27,Spring Launch,Email,Mailchimp,New Arrivals,20265,4674,31.22,1438,153,15950.54
2024-03-27,Spring Launch,Email,Mailchimp,Fresh Refresh,22530,4252,34.38,1557,205,17955.43
2024-03-27,Spring Launch,Email,Klaviyo,Spring Into Savings,15092,3522,23.13,1438,168,17165.26
2024-03-27,Spring Launch,Email,Klaviyo,New Arrivals,15165,3234,22.94,1021,111,12048.54
2024-03-27,Spring Launch,Email,Klaviyo,Fresh Refresh,15087,3445,21.52,1050,121,12527.84
2024-03-27,Spring Launch,Video,YouTube,Spring Into Savings,117957,988,2131.17,34751,13,1238.85
2024-03-27,Spring Launch,Video,YouTube,New Arrivals,110250,966,1901.65,26146,15,1551.77
2024-03-27,Spring Launch,Video,YouTube,Fresh Refresh,124442,912,2177.04,25402,14,1518.33
2024-03-27,Spring Launch,Video,Connected TV,Spring Into Savings,62690,547,1149.53,12898,11,1146.02
2024-03-27,Spring Launch,Video,Connected TV,New Arrivals,59176,391,1116.0,16054,5,562.66
2024-03-27,Spring Launch,Video,Connected TV,Fresh Refresh,58751,436,1092.63,12315,6,642.42
2024-03-28,Brand Awareness,Paid Search,Google,Hero Brand,43091,1784,959.45,428,96,10727.19
2024-03-28,Brand Awareness,Paid Search,Google,Our Story,44873,2160,982.3,578,173,21041.94
2024-03-28,Brand Awareness,Paid Search,Google,Why Choose Us,42917,1876,916.24,573,90,12187.65
2024-03-28,Brand Awareness,Paid Search,Bing,Hero Brand,11211,571,235.25,141,37,4506.4
2024-03-28,Brand Awareness,Paid Search,Bing,Our Story,13235,647,291.69,136,33,4119.91
2024-03-28,Brand Awareness,Paid Search,Bing,Why Choose Us,10661,431,236.74,119,28,3476.66
2024-03-28,Brand Awareness,Paid Social,Facebook,Hero Brand,61043,1216,627.48,2529,35,2549.51
2024-03-28,Brand Awareness,Paid Social,Facebook,Our Story,48489,852,503.17,2060,22,1878.63
2024-03-28,Brand Awareness,Paid Social,Facebook,Why Choose Us,58452,1015,582.05,2765,26,2113.47
2024-03-28,Brand Awareness,Paid Social,Instagram,Hero Brand,41123,827,414.4,1587,18,1502.35
2024-03-28,Brand Awareness,Paid Social,Instagram,Our Story,36478,683,379.03,1040,18,1336.61
2024-03-28,Brand Awareness,Paid Social,Instagram,Why Choose Us,34559,615,334.15,1052,14,1237.33
2024-03-28,Brand Awareness,Paid Social,TikTok,Hero Brand,20395,390,199.77,803,13,978.97
2024-03-28,Brand Awareness,Paid Social,TikTok,Our Story,22283,417,232.12,757,8,668.38
2024-03-28,Brand Awareness,Paid Social,TikTok,Why Choose Us,20804,407,206.27,765,11,866.28
2024-03-28,Brand Awareness,Display,Google Display Network,Hero Brand,132943,558,531.27,508,5,398.03
2024-03-28,Brand Awareness,Display,Google Display Network,Our Story,130854,571,539.47,643,5,378.52
2024-03-28,Brand Awareness,Display,Google Display Network,Why Choose Us,138165,751,534.3,772,9,640.46
2024-03-28,Brand Awareness,Display,The Trade Desk,Hero Brand,95536,533,369.53,532,5,360.54
2024-03-28,Brand Awareness,Display,The Trade Desk,Our Story,85693,384,359.21,412,4,313.66
2024-03-28,Brand Awareness,Display,The Trade Desk,Why Choose Us,92497,384,351.87,473,4,307.01
2024-03-28,Brand Awareness,Email,Mailchimp,Hero Brand,21930,5016,31.93,2120,166,15025.46
2024-03-28,Brand Awareness,Email,Mailchimp,Our Story,22912,4720,35.29,2241,213,18593.58
2024-03-28,Brand Awareness,Email,Mailchimp,Why Choose Us,20642,4112,30.54,2064,130,14321.0
2024-03-28,Brand Awareness,Email,Klaviyo,Hero Brand,18219,4221,27.65,1137,145,12235.93
2024-03-28,Brand Awareness,Email,Klaviyo,Our Story,16667,4023,25.68,1473,155,16886.96
2024-03-28,Brand Awareness,Email,Klaviyo,Why Choose Us,15412,2986,23.7,1462,141,13204.91
2024-03-28,Brand Awareness,Video,YouTube,Hero Brand,125720,1127,2207.5,31958,14,1625.24
2024-03-28,Brand Awareness,Video,YouTube,Our Story,105956,829,1916.57,21033,15,1709.86
2024-03-28,Brand Awareness,Video,YouTube,Why Choose Us,118933,824,2235.71,23200,11,1100.71
2024-03-28,Brand Awareness,Video,Connected TV,Hero Brand,67067,456,1169.95,17463,9,984.14
2024-03-28,Brand Awareness,Video,Connected TV,Our Story,60106,497,1127.6,15631,6,601.91
2024-03-28,Brand Awareness,Video,Connected TV,Why Choose Us,57224,418,983.0,16922,6,633.84
2024-03-28,Spring Launch,Paid Search,Google,Spring Into Savings,42722,1890,963.09,399,98,11603.91
2024-03-28,Spring Launch,Paid Search,Google,New Arrivals,43411,2062,971.57,463,151,20235.73
2024-03-28,Spring Launch,Paid Search,Google,Fresh Refresh,39259,2085,846.27,559,118,14042.59
2024-03-28,Spring Launch,Paid Search,Bing,Spring Into Savings,12314,500,260.4,171,34,3878.25
2024-03-28,Spring Launch,Paid Search,Bing,New Arrivals,12972,597,272.93,157,26,2911.64
2024-03-28,Spring Launch,Paid Search,Bing,Fresh Refresh,11492,551,249.83,103,30,3861.13
2024-03-28,Spring Launch,Paid Social,Facebook,Spring Into Savings,51129,887,508.29,1903,26,2184.98
2024-03-28,Spring Launch,Paid Social,Facebook,New Arrivals,56997,1166,565.75,1826,23,1794.36
2024-03-28,Spring Launch,Paid Social,Facebook,Fresh Refresh,61320,999,617.77,2540,29,2719.74
2024-03-28,Spring Launch,Paid Social,Instagram,Spring Into Savings,38226,665,382.36,1762,12,1002.61
2024-03-28,Spring Launch,Paid Social,Instagram,New Arrivals,39020,586,403.02,1202,15,1127.27
2024-03-28,Spring Launch,Paid Social,Instagram,Fresh Refresh,35194,549,353.48,1480,15,1045.97
2024-03-28,Spring Launch,Paid Social,TikTok,Spring Into Savings,23385,423,229.54,666,13,959.62
2024-03-28,Spring Launch,Paid Social,TikTok,New Arrivals,20900,424,202.58,801,8,729.99
2024-03-28,Spring Launch,Paid Social,TikTok,Fresh Refresh,19295,307,188.98,679,7,653.75
2024-03-28,Spring Launch,Display,Google Display Network,Spring Into Savings,133588,637,510.56,750,8,505.26
2024-03-28,Spring Launch,Display,Google Display Network,New Arrivals,140786,721,567.56,594,8,625.15
2024-03-28,Spring Launch,Display,Google Display Network,Fresh Refresh,143575,815,564.88,745,10,771.77
2024-03-28,Spring Launch,Display,The Trade Desk,Spring Into Savings,92777,519,373.94,471,4,282.22
2024-03-28,Spring Launch,Display,The Trade Desk,New Arrivals,94239,399,358.4,356,4,326.7
2024-03-28,Spring Launch,Display,The Trade Desk,Fresh Refresh,92871,414,358.96,542,6,439.58
2024-03-28,Spring Launch,Email,Mailchimp,Spring Into Savings,21871,5058,34.24,1672,211,22758.29
2024-03-28,Spring Launch,Email,Mailchimp,New Arrivals,18807,3839,27.23,1612,132,11305.31
2024-03-28,Spring Launch,Email,Mailchimp,Fresh Refresh,22106,4273,32.67,2231,130,13871.02
2024-03-28,Spring Launch,Email,Klaviyo,Spring Into Savings,18483,4312,26.45,1176,234,20531.18
2024-03-28,Spring Launch,Email,Klaviyo,New Arrivals,18537,3294,29.0,1517,140,12830.19
2024-03-28,Spring Launch,Email,Klaviyo,Fresh Refresh,15604,3216,23.5,1208,103,10453.12
2024-03-28,Spring Launch,Video,YouTube,Spring Into Savings,123952,1163,2321.52,36174,21,2283.9
2024-03-28,Spring Launch,Video,YouTube,New Arrivals,117253,1078,2214.96,31273,20,2311.23
2024-03-28,Spring Launch,Video,YouTube,Fresh Refresh,111267,887,1921.35,22842,14,1234.39
2024-03-28,Spring Launch,Video,Connected TV,Spring Into Savings,63042,511,1180.06,17419,6,642.88
2024-03-28,Spring Launch,Video,Connected TV,New Arrivals,63069,455,1155.62,18846,9,834.19
2024-03-28,Spring Launch,Video,Connected TV,Fresh Refresh,56297,427,1051.33,14412,6,652.51
2024-03-29,Brand Awareness,Paid Search,Google,Hero Brand,39019,1749,828.43,378,94,11633.57
2024-03-29,Brand Awareness,Paid Search,Google,Our Story,43785,2053,981.33,578,165,21312.59
2024-03-29,Brand Awareness,Paid Search,Google,Why Choose Us,46307,2422,1039.53,592,156,17880.95
2024-03-29,Brand Awareness,Paid Search,Bing,Hero Brand,12197,655,264.56,134,30,3158.72
2024-03-29,Brand Awareness,Paid Search,Bing,Our Story,10754,444,234.75,130,25,2750.07
2024-03-29,Brand Awareness,Paid Search,Bing,Why Choose Us,10911,536,241.41,99,28,3597.64
2024-03-29,Brand Awareness,Paid Social,Facebook,Hero Brand,53790,808,540.11,1610,22,2024.29
2024-03-29,Brand Awareness,Paid Social,Facebook,Our Story,51804,1034,520.72,1708,25,1942.8
2024-03-29,Brand Awareness,Paid Social,Facebook,Why Choose Us,52119,1064,496.69,1885,29,2600.26
2024-03-29,Brand Awareness,Paid Social,Instagram,Hero Brand,40005,805,416.52,1166,25,2168.27
2024-03-29,Brand Awareness,Paid Social,Instagram,Our Story,37432,635,371.78,1463,18,1536.96
2024-03-29,Brand Awareness,Paid Social,Instagram,Why Choose Us,41588,707,422.28,1570,14,1314.28
2024-03-29,Brand Awareness,Paid Social,TikTok,Hero Brand,19573,307,198.05,563,8,647.01
2024-03-29,Brand Awareness,Paid Social,TikTok,Our Story,23656,448,246.2,754,14,1208.09
2024-03-29,Brand Awareness,Paid Social,TikTok,Why Choose Us,22442,373,222.32,806,7,591.32
2024-03-29,Brand Awareness,Display,Google Display Network,Hero Brand,142806,597,564.98,841,6,385.21
2024-03-29,Brand Awareness,Display,Google Display Network,Our Story,165409,797,659.61,741,10,804.27
2024-03-29,Brand Awareness,Display,Google Display Network,Why Choose Us,141908,813,546.9,809,10,639.97
2024-03-29,Brand Awareness,Display,The Trade Desk,Hero Brand,97588,568,374.14,551,6,466.83
2024-03-29,Brand Awareness,Display,The Trade Desk,Our Story,91775,448,376.94,414,5,335.17
2024-03-29,Brand Awareness,Display,The Trade Desk,Why Choose Us,100525,570,405.9,535,8,560.98
2024-03-29,Brand Awareness,Email,Mailchimp,Hero Brand,21583,3920,31.95,1466,164,15701.83
2024-03-29,Brand Awareness,Email,Mailchimp,Our Story,21750,3819,31.2,1662,202,22020.66
2024-03-29,Brand Awareness,Email,Mailchimp,Why Choose Us,19362,4383,28.02,1308,148,12942.4
2024-03-29,Brand Awareness,Email,Klaviyo,Hero Brand,15617,3666,23.17,982,155,15974.24
2024-03-29,Brand Awareness,Email,Klaviyo,Our Story,17135,3752,25.96,1671,153,12960.69
2024-03-29,Brand Awareness,Email,Klaviyo,Why Choose Us,18908,3336,29.14,1169,128,13143.8
2024-03-29,Brand Awareness,Video,YouTube,Hero Brand,105964,755,1828.7,29979,12,1176.8
2024-03-29,Brand Awareness,Video,YouTube,Our Story,111027,833,2090.55,30062,11,1003.99
2024-03-29,Brand Awareness,Video,YouTube,Why Choose Us,103835,898,1908.49,19946,10,911.95
2024-03-29,Brand Awareness,Video,Connected TV,Hero Brand,66589,488,1169.61,19053,8,887.68
2024-03-29,Brand Awareness,Video,Connected TV,Our Story,57783,495,1071.17,13121,5,571.71
2024-03-29,Brand Awareness,Video,Connected TV,Why Choose Us,67293,535,1177.65,18829,10,927.23
2024-03-29,Spring Launch,Paid Search,Google,Spring Into Savings,46276,2102,1052.12,580,133,16584.67
2024-03-29,Spring Launch,Paid Search,Google,New Arrivals,40744,2047,860.21,394,159,16776.64
2024-03-29,Spring Launch,Paid Search,Google,Fresh Refresh,38579,1769,886.11,547,136,16130.06
